,country,issue_country,year,chart_survival,Streams,country_language,issue_country_language,common_language,dist_social,country_iso3,issue_country_iso3,dist_cultural,dist_geo,dist_eco,home_bias
1248,DE,DE,2021,17211,1981931586,['de'],['de'],1,1.3898946320879413e-06,DEU,DEU,0.0,224.836,,1
1249,DE,DK,2017,17,588895,['de'],['da'],0,6.854009595613433e-05,DEU,DNK,4.772584130127186,352.986,21.90145317785133,0
1250,DE,DK,2018,9,372727,['de'],['da'],0,6.854009595613433e-05,DEU,DNK,4.772584130127186,352.986,24.717496511421306,0
1251,DE,DK,2019,2,163259,['de'],['da'],0,6.854009595613433e-05,DEU,DNK,4.772584130127186,352.986,26.34253380019006,0
1252,DE,DK,2020,68,5689987,['de'],['da'],0,6.854009595613433e-05,DEU,DNK,4.772584130127186,352.986,29.00720284127923,0
1253,DE,ES,2020,2,182466,['de'],['es'],0,0.00011547344110854503,DEU,ESP,2.845945209352148,1873.129,13.385107390844048,0
1254,DE,FI,2017,251,22088763,['de'],"['fi', 'sv']",0,0.00012238404112103782,DEU,FIN,3.32642410871702,1104.221,33.700278163959126,0
1255,DE,FI,2018,3,142302,['de'],"['fi', 'sv']",0,0.00012238404112103782,DEU,FIN,3.32642410871702,1104.221,35.07505162133908,0
1256,DE,FI,2021,15,1478145,['de'],"['fi', 'sv']",0,0.00012238404112103782,DEU,FIN,3.32642410871702,1104.221,34.8028068875509,0
1257,DE,FR,2017,1715,141238841,['de'],['fr'],0,0.00014088475626937165,DEU,FRA,2.7419941797114293,880.187,6.016872325426367,0
1258,DE,FR,2018,1850,177147490,['de'],['fr'],0,0.00014088475626937165,DEU,FRA,2.7419941797114293,880.187,6.953416811543695,0
1259,DE,FR,2019,1370,118423321,['de'],['fr'],0,0.00014088475626937165,DEU,FRA,2.7419941797114293,880.187,7.2514736592255495,0
1260,DE,FR,2020,682,84394112,['de'],['fr'],0,0.00014088475626937165,DEU,FRA,2.7419941797114293,880.187,7.708811047425748,0
1261,DE,FR,2021,812,101957712,['de'],['fr'],0,0.00014088475626937165,DEU,FRA,2.7419941797114293,880.187,7.006184126473693,0
1262,DE,GB,2017,8709,928569368,['de'],['en'],0,0.00011406410402646287,DEU,GBR,3.1302423804614175,936.102,10.02359450928937,0
1263,DE,GB,2018,7773,759558395,['de'],['en'],0,0.00011406410402646287,DEU,GBR,3.1302423804614175,936.102,11.064099810288187,0
1264,DE,GB,2019,5686,648779267,['de'],['en'],0,0.00011406410402646287,DEU,GBR,3.1302423804614175,936.102,12.572900636976136,0
1265,DE,GB,2020,3546,463940373,['de'],['en'],0,0.00011406410402646287,DEU,GBR,3.1302423804614175,936.102,12.978440609335424,0
1266,DE,GB,2021,3516,428348245,['de'],['en'],0,0.00011406410402646287,DEU,GBR,3.1302423804614175,936.102,11.373157230349458,0
1267,DE,GR,2019,1,49720,['de'],['el'],0,2.727322314951181e-05,DEU,GRC,3.875339227621133,1803.951,157.7187594746008,0
1268,DE,GR,2021,3,217616,['de'],['el'],0,2.727322314951181e-05,DEU,GRC,3.875339227621133,1803.951,111.5675837542615,0
1269,DE,IE,2018,1,41595,['de'],"['ga', 'en']",0,9.19963201471941e-05,DEU,IRL,3.8104249222419493,1318.172,27.88480634316661,0
1270,DE,IL,2018,29,2158307,['de'],"['he', 'ar']",0,,DEU,ISR,2.9471167359024064,2852.534,169.99709034151658,0
1271,DE,IL,2021,1,62588,['de'],"['he', 'ar']",0,,DEU,ISR,2.9471167359024064,2852.534,138.05862106442783,0
1272,DE,IT,2017,3,218185,['de'],['it'],0,6.119202056051891e-05,DEU,ITA,1.5691541969384166,1187.299,6.337161212270406,0
1273,DE,IT,2018,13,766257,['de'],['it'],0,6.119202056051891e-05,DEU,ITA,1.5691541969384166,1187.299,7.1550696599648065,0
1274,DE,IT,2019,245,31022629,['de'],['it'],0,6.119202056051891e-05,DEU,ITA,1.5691541969384166,1187.299,7.67114829460357,0
1275,DE,IT,2020,547,56734072,['de'],['it'],0,6.119202056051891e-05,DEU,ITA,1.5691541969384166,1187.299,8.160754223331574,0
1276,DE,IT,2021,310,43002727,['de'],['it'],0,6.119202056051891e-05,DEU,ITA,1.5691541969384166,1187.299,7.899606567824304,0
1277,DE,JP,2021,1,72294,['de'],['ja'],0,0.0006153846153846154,DEU,JPN,2.6117003372580183,8927.671,22.189160639655764,0
1278,DE,KR,2017,8,318412,['de'],['ko'],0,0.0006345177664974619,DEU,KOR,3.431737794288121,8139.991,51.43461648808512,0
1279,DE,KR,2018,1,63041,['de'],['ko'],0,0.0006345177664974619,DEU,KOR,3.431737794288121,8139.991,44.87039665650754,0
1280,DE,KR,2019,49,4730141,['de'],['ko'],0,0.0006345177664974619,DEU,KOR,3.431737794288121,8139.991,46.91216861913509,0
1281,DE,KR,2020,60,5076777,['de'],['ko'],0,0.0006345177664974619,DEU,KOR,3.431737794288121,8139.991,50.18507983012095,0
1282,DE,KR,2021,7,466906,['de'],['ko'],0,0.0006345177664974619,DEU,KOR,3.431737794288121,8139.991,39.88217435346739,0
1283,DE,NL,2017,1224,90662557,['de'],['nl'],0,5.0102710556641116e-05,DEU,NLD,3.5056299565978923,577.857,4.765680956203894,0
1284,DE,NL,2018,1531,172566452,['de'],['nl'],0,5.0102710556641116e-05,DEU,NLD,3.5056299565978923,577.857,5.048949067922901,0
1285,DE,NL,2019,1675,159502685,['de'],['nl'],0,5.0102710556641116e-05,DEU,NLD,3.5056299565978923,577.857,5.443285522919437,0
1286,DE,NL,2020,1263,114166404,['de'],['nl'],0,5.0102710556641116e-05,DEU,NLD,3.5056299565978923,577.857,5.500314201085095,0
1287,DE,NL,2021,952,104774310,['de'],['nl'],0,5.0102710556641116e-05,DEU,NLD,3.5056299565978923,577.857,5.041376452340092,0
1288,DE,NO,2017,504,32339985,['de'],"['no', 'nb', 'nn']",0,8.625150940141452e-05,DEU,NOR,4.12121713525428,838.025,30.917894293640266,0
1289,DE,NO,2018,171,7761353,['de'],"['no', 'nb', 'nn']",0,8.625150940141452e-05,DEU,NOR,4.12121713525428,838.025,30.644241216087764,0
1290,DE,NO,2019,86,5894863,['de'],"['no', 'nb', 'nn']",0,8.625150940141452e-05,DEU,NOR,4.12121713525428,838.025,30.146638010746326,0
1291,DE,NO,2020,111,10783365,['de'],"['no', 'nb', 'nn']",0,8.625150940141452e-05,DEU,NOR,4.12121713525428,838.025,34.81665251349161,0
1292,DE,NO,2021,21,1421169,['de'],"['no', 'nb', 'nn']",0,8.625150940141452e-05,DEU,NOR,4.12121713525428,838.025,40.22964160713983,0
1293,DE,NZ,2017,142,8650936,['de'],"['en', 'mi']",0,0.00016633399866932801,DEU,NZL,3.640784967781391,18386.656,428.275503257462,0
1294,DE,NZ,2018,39,1832336,['de'],"['en', 'mi']",0,0.00016633399866932801,DEU,NZL,3.640784967781391,18386.656,474.02021804724563,0
1295,DE,NZ,2021,7,477577,['de'],"['en', 'mi']",0,0.00016633399866932801,DEU,NZL,3.640784967781391,18386.656,414.57453389023044,0
1296,DE,PL,2019,9,668292,['de'],['pl'],0,3.7885963250615644e-05,DEU,POL,3.3328525715948136,515.774,6.182601019265189,0
1297,DE,PL,2020,16,1051365,['de'],['pl'],0,3.7885963250615644e-05,DEU,POL,3.3328525715948136,515.774,6.455735007681581,0
1298,DE,PT,2017,2,106863,['de'],['pt'],0,7.551159102922299e-05,DEU,PRT,4.646550054810462,2314.488,43.043755946694,0
1299,DE,RO,2017,2,72696,['de'],['ro'],0,1.4537207983834624e-05,DEU,ROU,4.395457236956636,1298.071,19.925853438088996,0
1300,DE,RU,2017,91,3271487,['de'],['ru'],0,,DEU,RUS,4.304789193454493,1614.179,15.071841762056172,0
1301,DE,RU,2019,44,6026867,['de'],['ru'],0,,DEU,RUS,4.304789193454493,1614.179,14.849378736134517,0
1302,DE,RU,2020,347,85502154,['de'],['ru'],0,,DEU,RUS,4.304789193454493,1614.179,19.201612285613535,0
1303,DE,RU,2021,209,20161136,['de'],['ru'],0,,DEU,RUS,4.304789193454493,1614.179,20.386668039168974,0
1304,DE,SE,2017,1215,105701798,['de'],['sv'],0,6.409434687860531e-05,DEU,SWE,4.725957487666178,810.375,21.150530386599197,0
1305,DE,SE,2018,982,86606002,['de'],['sv'],0,6.409434687860531e-05,DEU,SWE,4.725957487666178,810.375,22.599692978164953,0
1306,DE,SE,2019,529,62251077,['de'],['sv'],0,6.409434687860531e-05,DEU,SWE,4.725957487666178,810.375,24.57852782795643,0
1307,DE,SE,2020,625,77721958,['de'],['sv'],0,6.409434687860531e-05,DEU,SWE,4.725957487666178,810.375,26.523330410501234,0
1308,DE,SE,2021,259,20858156,['de'],['sv'],0,6.409434687860531e-05,DEU,SWE,4.725957487666178,810.375,21.279960442466574,0
1309,DE,US,2017,21834,1829511172,['de'],['en'],0,0.00030959752321981426,DEU,USA,3.7660944268756547,6717.542,14.143016802423386,0
1310,DE,US,2018,21547,2153112312,['de'],['en'],0,0.00030959752321981426,DEU,USA,3.7660944268756547,6717.542,14.691476989040119,0
1311,DE,US,2019,19521,2252929138,['de'],['en'],0,0.00030959752321981426,DEU,USA,3.7660944268756547,6717.542,13.579134374756583,0
1312,DE,US,2020,19662,2541697536,['de'],['en'],0,0.00030959752321981426,DEU,USA,3.7660944268756547,6717.542,15.269373812795395,0
1313,DE,US,2021,10713,1086938753,['de'],['en'],0,0.00030959752321981426,DEU,USA,3.7660944268756547,6717.542,,0
1314,DE,ZA,2020,124,17593808,['de'],"['af', 'en', 'nr', 'st', 'ss', 'tn', 'ts', 've', 'xh', 'zu']",0,0.001053740779768177,DEU,ZAF,3.139195021119954,8828.848,44.503010160667195,0
1315,DE,ZA,2021,127,13543509,['de'],"['af', 'en', 'nr', 'st', 'ss', 'tn', 'ts', 've', 'xh', 'zu']",0,0.001053740779768177,DEU,ZAF,3.139195021119954,8828.848,38.03599655507325,0
1316,DK,AE,2021,1,11796,['da'],['ar'],0,0.00023250406882120437,DNK,ARE,5.457101844263316,4849.585,748.0157471304877,0
1317,DK,AT,2018,4,52302,['da'],['de'],0,7.336757153338224e-05,DNK,AUT,4.50727020959817,868.53,89.48975150355005,0
1318,DK,AT,2019,2,23109,['da'],['de'],0,7.336757153338224e-05,DNK,AUT,4.50727020959817,868.53,91.39716099341061,0
1319,DK,AU,2017,301,5281882,['da'],['en'],0,0.00012939958592132506,DNK,AUS,3.2067478558161593,16052.432,562.358617642838,0
1320,DK,AU,2018,258,7646479,['da'],['en'],0,0.00012939958592132506,DNK,AUS,3.2067478558161593,16052.432,450.7435328519921,0
1321,DK,AU,2019,388,7465406,['da'],['en'],0,0.00012939958592132506,DNK,AUS,3.2067478558161593,16052.432,973.2981236700375,0
1322,DK,AU,2020,418,5226071,['da'],['en'],0,0.00012939958592132506,DNK,AUS,3.2067478558161593,16052.432,519.0805329805653,0
1323,DK,AU,2021,198,2178827,['da'],['en'],0,0.00012939958592132506,DNK,AUS,3.2067478558161593,16052.432,808.1403086282036,0
1324,DK,BE,2017,58,743836,['da'],"['nl', 'fr', 'de']",0,0.00010807305738679347,DNK,BEL,5.67105942256361,767.158,65.54110857737038,0
1325,DK,BE,2018,17,169987,['da'],"['nl', 'fr', 'de']",0,0.00010807305738679347,DNK,BEL,5.67105942256361,767.158,46.32336021623051,0
1326,DK,BE,2019,1,11550,['da'],"['nl', 'fr', 'de']",0,0.00010807305738679347,DNK,BEL,5.67105942256361,767.158,61.81084185884454,0
1327,DK,BE,2021,1,12308,['da'],"['nl', 'fr', 'de']",0,0.00010807305738679347,DNK,BEL,5.67105942256361,767.158,38.897301756335445,0
1328,DK,BG,2017,4,47281,['da'],['bg'],0,5.743165632896853e-05,DNK,BGR,6.271396184076817,1639.385,225.5542266235836,0
1329,DK,BR,2018,1,8650,['da'],['pt'],0,0.0014771048744460858,DNK,BRA,4.790997784510677,9744.198,274.93386421453744,0
1330,DK,BR,2021,1,8400,['da'],['pt'],0,0.0014771048744460858,DNK,BRA,4.790997784510677,9744.198,209.46765507178714,0
1331,DK,CA,2017,2,22222,['da'],"['en', 'fr']",0,0.00020206102242877348,DNK,CAN,2.885607020829117,5913.635,623.4468288466209,0
1332,DK,CA,2018,5,84252,['da'],"['en', 'fr']",0,0.00020206102242877348,DNK,CAN,2.885607020829117,5913.635,662.1856241863572,0
1333,DK,CA,2019,11,169928,['da'],"['en', 'fr']",0,0.00020206102242877348,DNK,CAN,2.885607020829117,5913.635,762.9358721465137,0
1334,DK,CA,2020,7,111471,['da'],"['en', 'fr']",0,0.00020206102242877348,DNK,CAN,2.885607020829117,5913.635,943.5790820544382,0
1335,DK,CH,2018,66,1125330,['da'],"['de', 'fr', 'it']",0,5.186991026505524e-05,DNK,CHE,4.223029470631858,1033.508,152.83603999368418,0
1336,DK,CH,2019,4,53631,['da'],"['de', 'fr', 'it']",0,5.186991026505524e-05,DNK,CHE,4.223029470631858,1033.508,108.76269692257308,0
1337,DK,CH,2021,47,393276,['da'],"['de', 'fr', 'it']",0,5.186991026505524e-05,DNK,CHE,4.223029470631858,1033.508,86.56577982347595,0
1338,DK,CZ,2018,6,78129,['da'],"['cs', 'sk']",0,0.0001773049645390071,DNK,CZE,5.2026086843883474,631.841,59.3985594819767,0
1339,DK,CZ,2019,2,20885,['da'],"['cs', 'sk']",0,0.0001773049645390071,DNK,CZE,5.2026086843883474,631.841,63.56802591652004,0
1340,DK,DE,2017,760,15208117,['da'],['de'],0,6.854009595613433e-05,DNK,DEU,4.772584130127186,352.986,29.961595556352158,0
1341,DK,DE,2018,816,10122665,['da'],['de'],0,6.854009595613433e-05,DNK,DEU,4.772584130127186,352.986,30.932773621162656,0
1342,DK,DE,2019,1171,26607166,['da'],['de'],0,6.854009595613433e-05,DNK,DEU,4.772584130127186,352.986,29.128011454042326,0
1343,DK,DE,2020,2279,41088667,['da'],['de'],0,6.854009595613433e-05,DNK,DEU,4.772584130127186,352.986,31.625147535208583,0
1344,DK,DE,2021,1189,18012773,['da'],['de'],0,6.854009595613433e-05,DNK,DEU,4.772584130127186,352.986,29.632764641052567,0
1345,DK,DK,2017,20291,407547169,['da'],['da'],1,1.1007172824170871e-07,DNK,DNK,0.0,78.08,,1
1346,DK,DK,2018,21777,416488996,['da'],['da'],1,1.1007172824170871e-07,DNK,DNK,0.0,78.08,,1
1347,DK,DK,2019,34186,647892387,['da'],['da'],1,1.1007172824170871e-07,DNK,DNK,0.0,78.08,,1
1348,DK,DK,2020,33480,643292280,['da'],['da'],1,1.1007172824170871e-07,DNK,DNK,0.0,78.08,,1
1349,DK,DK,2021,14267,250390885,['da'],['da'],1,1.1007172824170871e-07,DNK,DNK,0.0,78.08,,1
1350,DK,EE,2019,1,7880,['da'],['et'],0,5.483658697082694e-05,DNK,EST,4.8095386273255105,836.28,82.27558480726351,0
1351,DK,FI,2017,128,1796907,['da'],"['fi', 'sv']",0,5.356760231412042e-05,DNK,FIN,2.379202378472011,884.637,43.491896823881,0
1352,DK,FI,2018,2,39148,['da'],"['fi', 'sv']",0,5.356760231412042e-05,DNK,FIN,2.379202378472011,884.637,39.197692419470684,0
1353,DK,FI,2019,1,6942,['da'],"['fi', 'sv']",0,5.356760231412042e-05,DNK,FIN,2.379202378472011,884.637,28.96200328587654,0
1354,DK,FI,2021,10,126264,['da'],"['fi', 'sv']",0,5.356760231412042e-05,DNK,FIN,2.379202378472011,884.637,46.12103138516568,0
1355,DK,FR,2017,326,8383386,['da'],['fr'],0,0.00025246149962130775,DNK,FRA,5.041887855908356,1027.609,81.9644985425,0
1356,DK,FR,2018,83,857745,['da'],['fr'],0,0.00025246149962130775,DNK,FRA,5.041887855908356,1027.609,78.89660157470699,0
1357,DK,FR,2019,28,610445,['da'],['fr'],0,0.00025246149962130775,DNK,FRA,5.041887855908356,1027.609,74.01702486593275,0
1358,DK,FR,2020,112,1790254,['da'],['fr'],0,0.00025246149962130775,DNK,FRA,5.041887855908356,1027.609,74.32674623564147,0
1359,DK,FR,2021,261,3794767,['da'],['fr'],0,0.00025246149962130775,DNK,FRA,5.041887855908356,1027.609,68.56886595485675,0
1360,DK,GB,2017,10268,249421465,['da'],['en'],0,9.578544061302682e-05,DNK,GBR,3.0800869223085,959.594,54.27288905503531,0
1361,DK,GB,2018,9984,173827523,['da'],['en'],0,9.578544061302682e-05,DNK,GBR,3.0800869223085,959.594,55.98201650083039,0
1362,DK,GB,2019,8354,149864591,['da'],['en'],0,9.578544061302682e-05,DNK,GBR,3.0800869223085,959.594,62.742839447763416,0
1363,DK,GB,2020,4945,96373682,['da'],['en'],0,9.578544061302682e-05,DNK,GBR,3.0800869223085,959.594,63.0446741765407,0
1364,DK,GB,2021,3821,58521023,['da'],['en'],0,9.578544061302682e-05,DNK,GBR,3.0800869223085,959.594,60.942571512732144,0
1365,DK,GR,2018,1,20064,['da'],['el'],0,9.324009324009324e-05,DNK,GRC,6.195012041131211,2135.535,159.28270538849347,0
1366,DK,GR,2019,2,38785,['da'],['el'],0,9.324009324009324e-05,DNK,GRC,6.195012041131211,2135.535,200.07221555306577,0
1367,DK,GR,2021,6,64689,['da'],['el'],0,9.324009324009324e-05,DNK,GRC,6.195012041131211,2135.535,168.08719863728456,0
1368,DK,IE,2017,57,478321,['da'],"['ga', 'en']",0,9.108297659167502e-05,DNK,IRL,2.9499368151956755,1240.498,90.13293715298266,0
1369,DK,IE,2018,2,19386,['da'],"['ga', 'en']",0,9.108297659167502e-05,DNK,IRL,2.9499368151956755,1240.498,67.66289043568906,0
1370,DK,IE,2021,101,848759,['da'],"['ga', 'en']",0,9.108297659167502e-05,DNK,IRL,2.9499368151956755,1240.498,127.95820015344187,0
1371,DK,IL,2018,10,164166,['da'],"['he', 'ar']",0,,DNK,ISR,3.6668198776674368,3141.281,424.1680797502574,0
1372,DK,IL,2021,1,8346,['da'],"['he', 'ar']",0,,DNK,ISR,3.6668198776674368,3141.281,370.43870601016897,0
1373,DK,IS,2021,3,26118,['da'],['is'],0,2.7901318616317807e-06,DNK,ISL,0.41098714766481775,2111.384,266.49652612211594,0
1374,DK,IT,2019,12,236817,['da'],['it'],0,0.0001527417137620284,DNK,ITA,5.181010892595684,1534.086,58.466348212859074,0
1375,DK,IT,2020,94,1001375,['da'],['it'],0,0.0001527417137620284,DNK,ITA,5.181010892595684,1534.086,55.56491325685242,0
1376,DK,IT,2021,97,3304034,['da'],['it'],0,0.0001527417137620284,DNK,ITA,5.181010892595684,1534.086,74.21064149464208,0
1377,DK,KR,2017,3,27678,['da'],['ko'],0,0.0011350737797956867,DNK,KOR,6.557529676888849,7955.016,453.2892532774032,0
1378,DK,KR,2019,22,239445,['da'],['ko'],0,0.0011350737797956867,DNK,KOR,6.557529676888849,7955.016,195.90944192245215,0
1379,DK,KR,2020,20,224500,['da'],['ko'],0,0.0011350737797956867,DNK,KOR,6.557529676888849,7955.016,421.9021935672123,0
1380,DK,NL,2017,905,16986494,['da'],['nl'],0,6.891323823306458e-05,DNK,NLD,2.615778768578492,622.974,34.89168956342693,0
1381,DK,NL,2018,1050,23831523,['da'],['nl'],0,6.891323823306458e-05,DNK,NLD,2.615778768578492,622.974,37.72393194851075,0
1382,DK,NL,2019,1414,22288011,['da'],['nl'],0,6.891323823306458e-05,DNK,NLD,2.615778768578492,622.974,36.52279193509276,0
1383,DK,NL,2020,637,6751079,['da'],['nl'],0,6.891323823306458e-05,DNK,NLD,2.615778768578492,622.974,37.431868789244334,0
1384,DK,NL,2021,306,3838751,['da'],['nl'],0,6.891323823306458e-05,DNK,NLD,2.615778768578492,622.974,35.86641188979075,0
1385,DK,NO,2017,493,7414780,['da'],"['no', 'nb', 'nn']",0,9.286258195122857e-06,DNK,NOR,1.922847420612054,485.315,19.10200762134691,0
1386,DK,NO,2018,295,3417308,['da'],"['no', 'nb', 'nn']",0,9.286258195122857e-06,DNK,NOR,1.922847420612054,485.315,16.411824125224904,0
1387,DK,NO,2019,150,1581064,['da'],"['no', 'nb', 'nn']",0,9.286258195122857e-06,DNK,NOR,1.922847420612054,485.315,16.195004538322117,0
1388,DK,NO,2020,341,4236155,['da'],"['no', 'nb', 'nn']",0,9.286258195122857e-06,DNK,NOR,1.922847420612054,485.315,13.9558054666971,0
1389,DK,NO,2021,171,1638368,['da'],"['no', 'nb', 'nn']",0,9.286258195122857e-06,DNK,NOR,1.922847420612054,485.315,19.357604022993225,0
1390,DK,NZ,2017,32,291224,['da'],"['en', 'mi']",0,0.0001375137513751375,DNK,NZL,2.6588487564852503,18247.021,380.8863722284742,0
1391,DK,NZ,2021,14,164430,['da'],"['en', 'mi']",0,0.0001375137513751375,DNK,NZL,2.6588487564852503,18247.021,639.9432978609885,0
1392,DK,PT,2017,4,52122,['da'],['pt'],0,0.00011159468809284678,DNK,PRT,6.006071306495625,2478.47,124.6254203267082,0
1393,DK,RO,2017,5,97837,['da'],['ro'],0,3.567606136282554e-05,DNK,ROU,6.739022590988547,1576.432,141.43737108319135,0
1394,DK,RO,2018,3,44721,['da'],['ro'],0,3.567606136282554e-05,DNK,ROU,6.739022590988547,1576.432,147.4831301987916,0
1395,DK,RU,2017,80,889218,['da'],['ru'],0,,DNK,RUS,7.181915480467996,1566.362,62.010102787421296,0
1396,DK,RU,2019,55,2180352,['da'],['ru'],0,,DNK,RUS,7.181915480467996,1566.362,50.18203660905409,0
1397,DK,RU,2020,346,12755745,['da'],['ru'],0,,DNK,RUS,7.181915480467996,1566.362,71.26312854363391,0
1398,DK,RU,2021,176,2405514,['da'],['ru'],0,,DNK,RUS,7.181915480467996,1566.362,86.36292048023158,0
1399,DK,SE,2017,1435,29243971,['da'],['sv'],0,1.4888485245511121e-05,DNK,SWE,1.4587313508443684,523.787,8.645215296943386,0
1400,DK,SE,2018,1438,18618069,['da'],['sv'],0,1.4888485245511121e-05,DNK,SWE,1.4587313508443684,523.787,8.852643996827434,0
1401,DK,SE,2019,849,14063986,['da'],['sv'],0,1.4888485245511121e-05,DNK,SWE,1.4587313508443684,523.787,9.150129527706126,0
1402,DK,SE,2020,1146,17379472,['da'],['sv'],0,1.4888485245511121e-05,DNK,SWE,1.4587313508443684,523.787,8.668011282130623,0
1403,DK,SE,2021,463,5168463,['da'],['sv'],0,1.4888485245511121e-05,DNK,SWE,1.4587313508443684,523.787,7.9864066287277495,0
1404,DK,UA,2018,1,8099,['da'],['uk'],0,0.00025627883136852895,DNK,UKR,4.303839437881157,1328.55,191.38441052656447,0
1405,DK,US,2017,22626,459339183,['da'],['en'],0,0.00033534540576794097,DNK,USA,3.1341585415280937,6519.391,247.73464399586794,0
1406,DK,US,2018,27540,532864424,['da'],['en'],0,0.00033534540576794097,DNK,USA,3.1341585415280937,6519.391,278.99565418961754,0
1407,DK,US,2019,26075,491926993,['da'],['en'],0,0.00033534540576794097,DNK,USA,3.1341585415280937,6519.391,211.73454843007377,0
1408,DK,US,2020,25187,486772104,['da'],['en'],0,0.00033534540576794097,DNK,USA,3.1341585415280937,6519.391,224.51098763306837,0
1409,DK,US,2021,13457,224692932,['da'],['en'],0,0.00033534540576794097,DNK,USA,3.1341585415280937,6519.391,,0
1410,DK,ZA,2020,1,10453,['da'],"['af', 'en', 'nr', 'st', 'ss', 'tn', 'ts', 've', 'xh', 'zu']",0,0.0013908205841446453,DNK,ZAF,3.3903727487729816,9180.494,432.86335285420915,0
1411,DK,ZA,2021,1,14823,['da'],"['af', 'en', 'nr', 'st', 'ss', 'tn', 'ts', 've', 'xh', 'zu']",0,0.0013908205841446453,DNK,ZAF,3.3903727487729816,9180.494,538.8050719223254,0
1412,DO,AE,2018,3,8931,['es'],['ar'],0,0.0007267441860465116,DOM,ARE,1.3102520473862986,12322.733,709.7017348857926,0
1413,DO,AE,2020,3,5110,['es'],['ar'],0,0.0007267441860465116,DOM,ARE,1.3102520473862986,12322.733,,0
1414,DO,AR,2020,55,105918,['es'],"['es', 'gn']",1,0.00011724703951225231,DOM,ARG,0.6055133104071543,6036.692,,0
1415,DO,AU,2018,21,24500,['es'],['en'],0,0.002145922746781116,DOM,AUS,1.1033441139716715,15779.056,4598.625529284191,0
1416,DO,BE,2019,47,68752,['es'],"['nl', 'fr', 'de']",0,0.0003399048266485384,DOM,BEL,3.64696517188278,7324.625,,0
1417,DO,BE,2020,1,2709,['es'],"['nl', 'fr', 'de']",0,0.0003399048266485384,DOM,BEL,3.64696517188278,7324.625,,0
1418,DO,BG,2018,10,57034,['es'],['bg'],0,0.001326259946949602,DOM,BGR,3.732412145781472,8878.724,1631.7169774481515,0
1419,DO,BG,2019,72,607080,['es'],['bg'],0,0.001326259946949602,DOM,BGR,3.732412145781472,8878.724,,0
1420,DO,BR,2017,42,222463,['es'],['pt'],0,0.0002151462994836489,DOM,BRA,1.6637318068494653,4505.733,87.66991648332187,0
1421,DO,BR,2018,328,1094854,['es'],['pt'],0,0.0002151462994836489,DOM,BRA,1.6637318068494653,4505.733,72.35811571696101,0
1422,DO,BR,2019,2,2385,['es'],['pt'],0,0.0002151462994836489,DOM,BRA,1.6637318068494653,4505.733,,0
1423,DO,CA,2017,2,2070,['es'],"['en', 'fr']",0,0.00018726591760299626,DOM,CAN,1.4761033102987549,3045.906,1143.642542189681,0
1424,DO,CA,2019,82,180985,['es'],"['en', 'fr']",0,0.00018726591760299626,DOM,CAN,1.4761033102987549,3045.906,,0
1425,DO,CA,2020,16,40956,['es'],"['en', 'fr']",0,0.00018726591760299626,DOM,CAN,1.4761033102987549,3045.906,,0
1426,DO,CA,2021,1,2428,['es'],"['en', 'fr']",0,0.00018726591760299626,DOM,CAN,1.4761033102987549,3045.906,756.4394020629552,0
1427,DO,CH,2018,29,56627,['es'],"['de', 'fr', 'it']",0,6.618133686300464e-05,DOM,CHE,3.2996098749258396,7564.875,2295.1430824628114,0
1428,DO,CH,2021,29,91428,['es'],"['de', 'fr', 'it']",0,6.618133686300464e-05,DOM,CHE,3.2996098749258396,7564.875,1135.0478772054878,0
1429,DO,CO,2017,271,397423,['es'],['es'],1,5.8733701397862095e-05,DOM,COL,1.7388393208353443,1646.805,32.70000349315623,0
1430,DO,CO,2018,1049,1920605,['es'],['es'],1,5.8733701397862095e-05,DOM,COL,1.7388393208353443,1646.805,31.569919154959194,0
1431,DO,CO,2019,492,696187,['es'],['es'],1,5.8733701397862095e-05,DOM,COL,1.7388393208353443,1646.805,,0
1432,DO,CO,2020,25,37774,['es'],['es'],1,5.8733701397862095e-05,DOM,COL,1.7388393208353443,1646.805,,0
1433,DO,DE,2017,202,279857,['es'],['de'],0,0.00039603960396039607,DOM,DEU,3.706266512428787,7938.774,1931.561308562813,0
1434,DO,DE,2018,52,63060,['es'],['de'],0,0.00039603960396039607,DOM,DEU,3.706266512428787,7938.774,2031.336014173312,0
1435,DO,DE,2019,108,183311,['es'],['de'],0,0.00039603960396039607,DOM,DEU,3.706266512428787,7938.774,,0
1436,DO,DE,2020,430,882806,['es'],['de'],0,0.00039603960396039607,DOM,DEU,3.706266512428787,7938.774,,0
1437,DO,DE,2021,147,307286,['es'],['de'],0,0.00039603960396039607,DOM,DEU,3.706266512428787,7938.774,1813.3448699561195,0
1438,DO,DK,2018,1,1272,['es'],['da'],0,0.0017889087656529517,DOM,DNK,1.5063819237457583,7851.591,444.3635350938717,0
1439,DO,DK,2020,2,2584,['es'],['da'],0,0.0017889087656529517,DOM,DNK,1.5063819237457583,7851.591,,0
1440,DO,DO,2018,67,87672,['es'],['es'],1,1.2723648338208824e-07,DOM,DOM,0.0,83.033,,1
1441,DO,ES,2017,760,1028854,['es'],['es'],1,2.333068918855863e-05,DOM,ESP,1.942514102831526,6688.105,74.33112527593161,0
1442,DO,ES,2018,684,1169831,['es'],['es'],1,2.333068918855863e-05,DOM,ESP,1.942514102831526,6688.105,125.65883719266763,0
